,schedule_date,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,game_winner,home_team_won,spread_favorite,over_under_line,stadium,stadium_type,weather_temperature(°F),weather_wind_mph,weather_humidity(%)
849,9/29/2016,2016,CIN,22,7,MIA,CIN,CIN,1,-7.5,46.5,Paul Brown Stadium,Outdoor,59.0,0.0,
850,10/2/2016,2016,ARI,13,17,LAR,ARI,LAR,0,-10.0,43.5,University of Phoenix Stadium,Indoor,72.0,0.0,
851,10/2/2016,2016,ATL,48,33,CAR,CAR,ATL,1,-3.0,48.5,Georgia Dome,Indoor,72.0,0.0,
852,10/2/2016,2016,BAL,27,28,LVR,BAL,LVR,0,-3.5,45.0,M&T Bank Stadium,Outdoor,67.0,0.0,
853,10/2/2016,2016,CHI,17,14,DET,DET,CHI,1,-3.0,48.0,Soldier Field,Outdoor,64.0,2.0,
854,10/2/2016,2016,HOU,27,20,TEN,HOU,HOU,1,-3.5,40.0,Reliant Stadium,Indoor,82.0,4.0,
855,10/2/2016,2016,JAX,30,27,IND,IND,JAX,1,-1.0,48.5,Wembley Stadium,Outdoor,58.0,6.0,
856,10/2/2016,2016,NE,0,16,BUF,NE,BUF,0,-3.5,41.0,Gillette Stadium,Outdoor,56.0,2.0,
857,10/2/2016,2016,NYJ,17,27,SEA,SEA,SEA,0,-1.0,40.0,MetLife Stadium,Outdoor,61.0,0.0,
858,10/2/2016,2016,PIT,43,14,KC,PIT,PIT,1,-3.5,48.5,Heinz Field,Outdoor,60.0,0.0,
859,10/2/2016,2016,LAC,34,35,NO,LAC,NO,0,-3.5,54.0,Qualcomm Stadium,Outdoor,73.0,6.0,
860,10/2/2016,2016,SF,17,24,DAL,DAL,DAL,0,-1.0,44.0,Levi's Stadium,Outdoor,68.0,8.0,
861,10/2/2016,2016,TB,7,27,DEN,DEN,DEN,0,-3.0,42.5,Raymond James Stadium,Outdoor,89.0,4.0,
862,10/2/2016,2016,WAS,31,20,CLE,WAS,WAS,1,-7.5,47.5,FedEx Field,Outdoor,70.0,1.0,
863,10/3/2016,2016,MIN,24,10,NYG,MIN,MIN,1,-3.5,42.5,U.S. Bank Stadium,Indoor,72.0,0.0,
864,10/6/2016,2016,SF,21,33,ARI,ARI,ARI,0,-3.5,42.5,Levi's Stadium,Outdoor,72.0,7.0,
865,10/9/2016,2016,BAL,10,16,WAS,BAL,WAS,0,-4.0,44.5,M&T Bank Stadium,Outdoor,61.0,12.0,
866,10/9/2016,2016,CLE,13,33,NE,NE,NE,0,-10.0,47.5,FirstEnergy Stadium,Outdoor,57.0,9.0,
867,10/9/2016,2016,DAL,28,14,CIN,CIN,DAL,1,-2.5,46.0,Cowboys Stadium,Outdoor,72.0,0.0,
868,10/9/2016,2016,DEN,16,23,ATL,DEN,ATL,0,-3.5,44.5,Sports Authority Field at Mile High,Outdoor,73.0,1.0,
869,10/9/2016,2016,DET,24,23,PHI,PHI,DET,1,-3.5,46.0,Ford Field,Indoor,72.0,0.0,
870,10/9/2016,2016,GB,23,16,NYG,GB,GB,1,-7.0,49.0,Lambeau Field,Outdoor,48.0,2.0,
871,10/9/2016,2016,IND,29,23,CHI,IND,IND,1,-4.0,47.5,Lucas Oil Stadium,Indoor,72.0,0.0,
872,10/9/2016,2016,LAR,19,30,BUF,BUF,BUF,0,-2.5,41.5,Los Angeles Memorial Coliseum,Outdoor,87.0,5.0,
873,10/9/2016,2016,MIA,17,30,TEN,MIA,TEN,0,-2.5,44.5,Sun Life Stadium,Outdoor,87.0,12.0,
874,10/9/2016,2016,MIN,31,13,HOU,MIN,MIN,1,-6.0,39.0,U.S. Bank Stadium,Indoor,72.0,0.0,
875,10/9/2016,2016,LVR,34,31,LAC,LVR,LVR,1,-3.5,50.5,Oakland Coliseum,Outdoor,78.0,4.0,
876,10/9/2016,2016,PIT,31,13,NYJ,PIT,PIT,1,-10.0,50.0,Heinz Field,Outdoor,57.0,6.0,
877,10/10/2016,2016,CAR,14,17,TB,CAR,TB,0,-6.0,46.5,Bank of America Stadium,Outdoor,57.0,2.0,
878,10/13/2016,2016,LAC,21,13,DEN,DEN,LAC,1,-3.0,44.0,Qualcomm Stadium,Outdoor,69.0,6.0,
879,10/16/2016,2016,BUF,45,16,SF,BUF,BUF,1,-7.5,44.0,New Era Field,Outdoor,72.0,9.0,
880,10/16/2016,2016,CHI,16,17,JAX,CHI,JAX,0,-2.5,46.0,Soldier Field,Outdoor,67.0,3.0,
881,10/16/2016,2016,DET,31,28,LAR,DET,DET,1,-2.5,44.0,Ford Field,Indoor,72.0,0.0,
882,10/16/2016,2016,GB,16,30,DAL,GB,DAL,0,-5.0,47.0,Lambeau Field,Outdoor,67.0,4.0,
883,10/16/2016,2016,HOU,26,23,IND,HOU,HOU,1,-3.0,47.5,Reliant Stadium,Indoor,80.0,6.0,
884,10/16/2016,2016,MIA,30,15,PIT,PIT,MIA,1,-7.5,49.5,Sun Life Stadium,Outdoor,82.0,11.0,
885,10/16/2016,2016,NE,35,17,CIN,NE,NE,1,-7.5,48.0,Gillette Stadium,Outdoor,66.0,7.0,
886,10/16/2016,2016,NO,41,38,CAR,CAR,NO,1,-2.5,53.5,Louisiana Superdome,Indoor,72.0,0.0,
887,10/16/2016,2016,NYG,27,23,BAL,NYG,NYG,1,-3.5,42.5,MetLife Stadium,Outdoor,66.0,6.0,
888,10/16/2016,2016,LVR,10,26,KC,KC,KC,0,-1.0,46.5,Oakland Coliseum,Outdoor,61.0,5.0,
889,10/16/2016,2016,SEA,26,24,ATL,SEA,SEA,1,-7.0,45.5,CenturyLink Field,Outdoor,54.0,5.0,
890,10/16/2016,2016,TEN,28,26,CLE,TEN,TEN,1,-7.5,44.5,Nissan Stadium,Outdoor,79.0,7.0,
891,10/16/2016,2016,WAS,27,20,PHI,PHI,WAS,1,-3.0,45.0,FedEx Field,Outdoor,69.0,5.0,
892,10/17/2016,2016,ARI,28,3,NYJ,ARI,ARI,1,-7.0,45.5,University of Phoenix Stadium,Indoor,72.0,0.0,
893,10/20/2016,2016,GB,26,10,CHI,GB,GB,1,-7.5,46.5,Lambeau Field,Outdoor,47.0,3.0,
894,10/23/2016,2016,ARI,6,6,SEA,ARI,SEA,0,-2.5,43.0,University of Phoenix Stadium,Indoor,72.0,0.0,
895,10/23/2016,2016,ATL,30,33,LAC,ATL,LAC,0,-4.5,52.5,Georgia Dome,Indoor,72.0,0.0,
896,10/23/2016,2016,CIN,31,17,CLE,CIN,CIN,1,-11.0,46.5,Paul Brown Stadium,Outdoor,66.0,6.0,
897,10/23/2016,2016,DET,20,17,WAS,WAS,DET,1,-1.0,50.0,Ford Field,Indoor,72.0,0.0,
898,10/23/2016,2016,JAX,16,33,LVR,JAX,LVR,0,-2.0,47.5,EverBank Field,Outdoor,72.0,5.0,
899,10/23/2016,2016,KC,27,21,NO,KC,KC,1,-7.0,51.5,Arrowhead Stadium,Outdoor,69.0,6.0,
900,10/23/2016,2016,LAR,10,17,NYG,NYG,NYG,0,-2.5,44.5,Twickenham Stadium,Outdoor,54.0,10.0,
901,10/23/2016,2016,MIA,28,25,BUF,BUF,MIA,1,-2.5,46.0,Sun Life Stadium,Outdoor,80.0,10.0,
902,10/23/2016,2016,NYJ,24,16,BAL,NYJ,NYJ,1,-2.5,40.0,MetLife Stadium,Outdoor,58.0,11.0,
903,10/23/2016,2016,PHI,21,10,MIN,MIN,PHI,1,-3.0,39.0,Lincoln Financial Field,Outdoor,61.0,10.0,
904,10/23/2016,2016,PIT,16,27,NE,NE,NE,0,-7.5,49.0,Heinz Field,Outdoor,63.0,6.0,
905,10/23/2016,2016,SF,17,34,TB,SF,TB,0,-1.0,45.0,Levi's Stadium,Outdoor,69.0,2.0,
906,10/23/2016,2016,TEN,26,34,IND,TEN,IND,0,-4.0,48.0,Nissan Stadium,Outdoor,71.0,5.0,
907,10/24/2016,2016,DEN,27,9,HOU,DEN,DEN,1,-8.5,40.0,Sports Authority Field at Mile High,Outdoor,66.0,2.0,
908,10/27/2016,2016,TEN,36,22,JAX,TEN,TEN,1,-3.0,43.5,Nissan Stadium,Outdoor,66.0,4.0,
909,10/30/2016,2016,ATL,33,32,GB,ATL,ATL,1,-3.0,51.0,Georgia Dome,Indoor,72.0,0.0,
910,10/30/2016,2016,BUF,25,41,NE,NE,NE,0,-5.5,48.0,New Era Field,Outdoor,50.0,2.0,
911,10/30/2016,2016,CAR,30,20,ARI,CAR,CAR,1,-2.5,45.5,Bank of America Stadium,Outdoor,80.0,4.0,
912,10/30/2016,2016,CIN,27,27,WAS,CIN,WAS,0,-3.0,49.0,Wembley Stadium,Outdoor,52.0,3.0,
913,10/30/2016,2016,CLE,28,31,NYJ,NYJ,NYJ,0,-2.5,45.5,FirstEnergy Stadium,Outdoor,54.0,9.0,
914,10/30/2016,2016,DAL,29,23,PHI,DAL,DAL,1,-5.0,44.0,Cowboys Stadium,Outdoor,72.0,0.0,
915,10/30/2016,2016,DEN,27,19,LAC,DEN,DEN,1,-3.5,43.0,Sports Authority Field at Mile High,Outdoor,75.0,3.0,
916,10/30/2016,2016,HOU,20,13,DET,HOU,HOU,1,-1.0,46.5,Reliant Stadium,Indoor,80.0,3.0,
917,10/30/2016,2016,IND,14,30,KC,KC,KC,0,-3.0,50.5,Lucas Oil Stadium,Indoor,72.0,0.0,
918,10/30/2016,2016,NO,25,20,SEA,SEA,NO,1,-1.0,50.0,Louisiana Superdome,Indoor,72.0,0.0,
919,10/30/2016,2016,TB,24,30,LVR,TB,LVR,0,-1.0,48.0,Raymond James Stadium,Outdoor,84.0,10.0,
920,10/31/2016,2016,CHI,20,10,MIN,MIN,CHI,1,-4.5,39.5,Soldier Field,Outdoor,57.0,3.0,
921,11/3/2016,2016,TB,28,43,ATL,ATL,ATL,0,-4.5,49.0,Raymond James Stadium,Outdoor,75.0,2.0,
922,11/6/2016,2016,BAL,21,14,PIT,PIT,BAL,1,-3.5,46.0,M&T Bank Stadium,Outdoor,63.0,10.0,
923,11/6/2016,2016,CLE,10,35,DAL,DAL,DAL,0,-7.0,49.0,FirstEnergy Stadium,Outdoor,56.0,2.0,
924,11/6/2016,2016,GB,26,31,IND,GB,IND,0,-7.5,52.0,Lambeau Field,Outdoor,67.0,5.0,
925,11/6/2016,2016,KC,19,14,JAX,KC,KC,1,-7.0,42.5,Arrowhead Stadium,Outdoor,60.0,6.0,
926,11/6/2016,2016,LAR,10,13,CAR,CAR,CAR,0,-3.0,44.5,Los Angeles Memorial Coliseum,Outdoor,72.0,3.0,
927,11/6/2016,2016,MIA,27,23,NYJ,MIA,MIA,1,-3.5,45.0,Sun Life Stadium,Outdoor,79.0,11.0,
928,11/6/2016,2016,MIN,16,22,DET,MIN,DET,0,-4.5,42.5,U.S. Bank Stadium,Indoor,72.0,0.0,
929,11/6/2016,2016,NYG,28,23,PHI,NYG,NYG,1,-3.0,42.5,MetLife Stadium,Outdoor,57.0,8.0,
930,11/6/2016,2016,LVR,30,20,DEN,LVR,LVR,1,-1.0,44.5,Oakland Coliseum,Outdoor,67.0,3.0,
931,11/6/2016,2016,LAC,43,35,TEN,LAC,LAC,1,-3.5,47.5,Qualcomm Stadium,Outdoor,74.0,3.0,
932,11/6/2016,2016,SF,23,41,NO,NO,NO,0,-5.0,53.0,Levi's Stadium,Outdoor,68.0,1.0,
933,11/7/2016,2016,SEA,31,25,BUF,SEA,SEA,1,-5.5,43.5,CenturyLink Field,Outdoor,60.0,0.0,
934,11/10/2016,2016,BAL,28,7,CLE,BAL,BAL,1,-7.5,44.0,M&T Bank Stadium,Outdoor,52.0,1.0,
935,11/13/2016,2016,ARI,23,20,SF,ARI,ARI,1,-14.0,47.0,University of Phoenix Stadium,Indoor,72.0,0.0,
936,11/13/2016,2016,CAR,17,20,KC,CAR,KC,0,-3.0,44.0,Bank of America Stadium,Outdoor,48.0,4.0,
937,11/13/2016,2016,JAX,21,24,HOU,JAX,HOU,0,-3.0,42.0,EverBank Field,Outdoor,71.0,6.0,
938,11/13/2016,2016,NE,24,31,SEA,NE,SEA,0,-7.5,49.5,Gillette Stadium,Outdoor,45.0,2.0,
939,11/13/2016,2016,NO,23,25,DEN,NO,DEN,0,-3.0,50.0,Louisiana Superdome,Indoor,72.0,0.0,
940,11/13/2016,2016,NYJ,6,9,LAR,LAR,LAR,0,-1.0,38.5,MetLife Stadium,Outdoor,55.0,4.0,
941,11/13/2016,2016,PHI,24,15,ATL,PHI,PHI,1,-1.5,49.0,Lincoln Financial Field,Outdoor,54.0,6.0,
942,11/13/2016,2016,PIT,30,35,DAL,PIT,DAL,0,-3.0,51.0,Heinz Field,Outdoor,54.0,2.0,
943,11/13/2016,2016,LAC,24,31,MIA,LAC,MIA,0,-4.5,49.0,Qualcomm Stadium,Outdoor,84.0,3.0,
944,11/13/2016,2016,TB,36,10,CHI,CHI,TB,1,-2.5,45.0,Raymond James Stadium,Outdoor,77.0,2.0,
945,11/13/2016,2016,TEN,47,25,GB,GB,TEN,1,-3.0,49.0,Nissan Stadium,Outdoor,55.0,0.0,
946,11/13/2016,2016,WAS,26,20,MIN,WAS,WAS,1,-2.5,41.5,FedEx Field,Outdoor,55.0,4.0,
947,11/14/2016,2016,NYG,21,20,CIN,PICK,NYG,1,0.0,49.5,MetLife Stadium,Outdoor,54.0,1.0,
948,11/17/2016,2016,CAR,23,20,NO,CAR,CAR,1,-3.5,53.5,Bank of America Stadium,Outdoor,57.0,2.0,
949,11/20/2016,2016,CIN,12,16,BUF,CIN,BUF,0,-2.5,48.0,Paul Brown Stadium,Outdoor,37.0,7.0,
950,11/20/2016,2016,CLE,9,24,PIT,PIT,PIT,0,-8.5,45.5,FirstEnergy Stadium,Outdoor,35.0,16.0,
951,11/20/2016,2016,DAL,27,17,BAL,DAL,DAL,1,-7.0,44.5,Cowboys Stadium,Outdoor,53.0,7.0,
952,11/20/2016,2016,DET,26,19,JAX,DET,DET,1,-5.5,47.0,Ford Field,Indoor,72.0,0.0,
953,11/20/2016,2016,IND,24,17,TEN,IND,IND,1,-3.0,54.0,Lucas Oil Stadium,Indoor,72.0,0.0,
954,11/20/2016,2016,KC,17,19,TB,KC,TB,0,-7.0,45.0,Arrowhead Stadium,Outdoor,43.0,8.0,
955,11/20/2016,2016,LAR,10,14,MIA,MIA,MIA,0,-1.0,38.5,Los Angeles Memorial Coliseum,Outdoor,63.0,4.0,
956,11/20/2016,2016,MIN,30,24,ARI,MIN,MIN,1,-2.0,40.0,U.S. Bank Stadium,Indoor,72.0,0.0,
957,11/20/2016,2016,NYG,22,16,CHI,NYG,NYG,1,-7.0,41.5,MetLife Stadium,Outdoor,40.0,12.0,
958,11/20/2016,2016,SF,17,30,NE,NE,NE,0,-11.5,51.5,Levi's Stadium,Outdoor,61.0,1.0,
959,11/20/2016,2016,SEA,26,15,PHI,SEA,SEA,1,-6.5,43.0,CenturyLink Field,Outdoor,51.0,4.0,
960,11/20/2016,2016,WAS,42,24,GB,WAS,WAS,1,-3.0,48.5,FedEx Field,Outdoor,38.0,15.0,
961,11/21/2016,2016,LVR,27,20,HOU,LVR,LVR,1,-6.5,46.0,Estadio Azteca,Outdoor,62.0,0.0,
962,11/24/2016,2016,DAL,31,26,WAS,DAL,DAL,1,-6.0,53.5,Cowboys Stadium,Outdoor,69.0,5.0,
963,11/24/2016,2016,DET,16,13,MIN,DET,DET,1,-1.5,42.0,Ford Field,Indoor,72.0,0.0,
964,11/24/2016,2016,IND,7,28,PIT,PIT,PIT,0,-8.5,49.5,Lucas Oil Stadium,Indoor,72.0,0.0,
965,11/27/2016,2016,ATL,38,19,ARI,ATL,ATL,1,-4.0,49.0,Georgia Dome,Indoor,72.0,0.0,
966,11/27/2016,2016,BAL,19,14,CIN,BAL,BAL,1,-3.5,42.0,M&T Bank Stadium,Outdoor,49.0,8.0,
967,11/27/2016,2016,BUF,28,21,JAX,BUF,BUF,1,-8.5,44.0,New Era Field,Outdoor,38.0,6.0,
968,11/27/2016,2016,CHI,21,27,TEN,TEN,TEN,0,-6.5,42.0,Soldier Field,Outdoor,38.0,5.0,
969,11/27/2016,2016,CLE,13,27,NYG,NYG,NYG,0,-6.5,46.5,FirstEnergy Stadium,Outdoor,46.0,10.0,
970,11/27/2016,2016,DEN,27,30,KC,DEN,KC,0,-3.5,40.0,Sports Authority Field at Mile High,Outdoor,44.0,6.0,
971,11/27/2016,2016,HOU,13,21,LAC,LAC,LAC,0,-2.5,46.0,Reliant Stadium,Indoor,67.0,9.0,
972,11/27/2016,2016,MIA,31,24,SF,MIA,MIA,1,-7.0,45.0,Sun Life Stadium,Outdoor,79.0,10.0,
973,11/27/2016,2016,NO,49,21,LAR,NO,NO,1,-8.0,45.0,Louisiana Superdome,Indoor,72.0,0.0,
974,11/27/2016,2016,NYJ,17,22,NE,NE,NE,0,-9.5,48.5,MetLife Stadium,Outdoor,48.0,8.0,
975,11/27/2016,2016,LVR,35,32,CAR,LVR,LVR,1,-3.5,48.5,Oakland Coliseum,Outdoor,56.0,6.0,
976,11/27/2016,2016,TB,14,5,SEA,SEA,TB,1,-5.5,46.0,Raymond James Stadium,Outdoor,78.0,7.0,
977,11/28/2016,2016,PHI,13,27,GB,PHI,GB,0,-4.0,47.5,Lincoln Financial Field,Outdoor,47.0,4.0,
978,12/1/2016,2016,MIN,15,17,DAL,DAL,DAL,0,-3.0,43.5,U.S. Bank Stadium,Indoor,72.0,0.0,
979,12/4/2016,2016,ARI,31,23,WAS,ARI,ARI,1,-2.5,48.5,University of Phoenix Stadium,Indoor,72.0,0.0,
980,12/4/2016,2016,ATL,28,29,KC,ATL,KC,0,-5.0,50.0,Georgia Dome,Indoor,72.0,0.0,
981,12/4/2016,2016,BAL,38,6,MIA,BAL,BAL,1,-3.5,41.5,M&T Bank Stadium,Outdoor,45.0,3.0,
982,12/4/2016,2016,CHI,26,6,SF,SF,CHI,1,-1.0,44.0,Soldier Field,Outdoor,35.0,5.0,
983,12/4/2016,2016,CIN,32,14,PHI,CIN,CIN,1,-1.5,42.0,Paul Brown Stadium,Outdoor,41.0,3.0,
984,12/4/2016,2016,GB,21,13,HOU,GB,GB,1,-7.0,44.5,Lambeau Field,Outdoor,31.0,4.0,
985,12/4/2016,2016,JAX,10,20,DEN,DEN,DEN,0,-3.5,38.5,EverBank Field,Outdoor,75.0,3.0,
986,12/4/2016,2016,NE,26,10,LAR,NE,NE,1,-13.5,45.0,Gillette Stadium,Outdoor,37.0,7.0,
987,12/4/2016,2016,NO,13,28,DET,NO,DET,0,-6.5,53.5,Louisiana Superdome,Indoor,72.0,0.0,
988,12/4/2016,2016,LVR,38,24,BUF,LVR,LVR,1,-3.0,48.5,Oakland Coliseum,Outdoor,55.0,2.0,
989,12/4/2016,2016,PIT,24,14,NYG,PIT,PIT,1,-6.5,49.5,Heinz Field,Outdoor,40.0,2.0,
990,12/4/2016,2016,LAC,21,28,TB,LAC,TB,0,-3.5,49.0,Qualcomm Stadium,Outdoor,71.0,3.0,
991,12/4/2016,2016,SEA,40,7,CAR,SEA,SEA,1,-8.5,44.0,CenturyLink Field,Outdoor,41.0,1.0,
992,12/5/2016,2016,NYJ,10,41,IND,NYJ,IND,0,-1.0,48.5,MetLife Stadium,Outdoor,43.0,2.0,
993,12/8/2016,2016,KC,21,13,LVR,KC,KC,1,-3.5,46.0,Arrowhead Stadium,Outdoor,23.0,4.0,
994,12/11/2016,2016,BUF,20,27,PIT,PIT,PIT,0,-2.0,45.5,New Era Field,Outdoor,24.0,6.0,
995,12/11/2016,2016,CAR,28,16,LAC,CAR,CAR,1,-1.0,48.5,Bank of America Stadium,Outdoor,42.0,2.0,
996,12/11/2016,2016,CLE,10,23,CIN,CIN,CIN,0,-5.0,41.5,FirstEnergy Stadium,Outdoor,28.0,13.0,
997,12/11/2016,2016,DET,20,17,CHI,DET,DET,1,-7.5,42.0,Ford Field,Indoor,72.0,0.0,
998,12/11/2016,2016,GB,38,10,SEA,SEA,GB,1,-3.0,47.0,Lambeau Field,Outdoor,27.0,2.0,
999,12/11/2016,2016,IND,17,22,HOU,IND,HOU,0,-6.5,47.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1000,12/11/2016,2016,JAX,16,25,MIN,MIN,MIN,0,-3.5,38.0,EverBank Field,Outdoor,66.0,1.0,
1001,12/11/2016,2016,LAR,14,42,ATL,ATL,ATL,0,-5.0,44.0,Los Angeles Memorial Coliseum,Outdoor,64.0,2.0,
1002,12/11/2016,2016,MIA,26,23,ARI,ARI,MIA,1,-2.0,44.0,Sun Life Stadium,Outdoor,75.0,15.0,
1003,12/11/2016,2016,NYG,10,7,DAL,DAL,NYG,1,-3.5,47.0,MetLife Stadium,Outdoor,30.0,2.0,
1004,12/11/2016,2016,PHI,22,27,WAS,WAS,WAS,0,-2.5,48.5,Lincoln Financial Field,Outdoor,33.0,2.0,
1005,12/11/2016,2016,SF,17,23,NYJ,SF,NYJ,0,-3.0,43.0,Levi's Stadium,Outdoor,53.0,3.0,
1006,12/11/2016,2016,TB,16,11,NO,TB,TB,1,-2.0,52.0,Raymond James Stadium,Outdoor,75.0,9.0,
1007,12/11/2016,2016,TEN,13,10,DEN,TEN,TEN,1,-2.0,44.0,Nissan Stadium,Outdoor,48.0,11.0,
1008,12/12/2016,2016,NE,30,23,BAL,NE,NE,1,-6.0,45.0,Gillette Stadium,Outdoor,33.0,1.0,
1009,12/15/2016,2016,SEA,24,3,LAR,SEA,SEA,1,-15.0,39.5,CenturyLink Field,Outdoor,35.0,3.0,
1010,12/17/2016,2016,NYJ,13,34,MIA,MIA,MIA,0,-2.5,40.0,MetLife Stadium,Outdoor,34.0,3.0,
1011,12/18/2016,2016,ARI,41,48,NO,ARI,NO,0,-3.0,48.5,University of Phoenix Stadium,Indoor,72.0,0.0,
1012,12/18/2016,2016,ATL,41,13,SF,ATL,ATL,1,-13.5,51.5,Georgia Dome,Indoor,72.0,0.0,
1013,12/18/2016,2016,BAL,27,26,PHI,BAL,BAL,1,-5.0,41.0,M&T Bank Stadium,Outdoor,58.0,6.0,
1014,12/18/2016,2016,BUF,33,13,CLE,BUF,BUF,1,-10.5,43.0,New Era Field,Outdoor,25.0,12.0,
1015,12/18/2016,2016,CHI,27,30,GB,GB,GB,0,-4.5,40.0,Soldier Field,Outdoor,9.0,7.0,
1016,12/18/2016,2016,CIN,20,24,PIT,PIT,PIT,0,-3.0,45.5,Paul Brown Stadium,Outdoor,26.0,7.0,
1017,12/18/2016,2016,DAL,26,20,TB,DAL,DAL,1,-7.0,47.5,Cowboys Stadium,Outdoor,26.0,7.0,
1018,12/18/2016,2016,DEN,3,16,NE,NE,NE,0,-3.0,43.0,Sports Authority Field at Mile High,Outdoor,27.0,3.0,
1019,12/18/2016,2016,HOU,21,20,JAX,HOU,HOU,1,-3.5,39.5,Reliant Stadium,Indoor,37.0,11.0,
1020,12/18/2016,2016,KC,17,19,TEN,KC,TEN,0,-6.0,43.0,Arrowhead Stadium,Outdoor,2.0,2.0,
1021,12/18/2016,2016,MIN,6,34,IND,MIN,IND,0,-5.0,44.5,U.S. Bank Stadium,Indoor,72.0,0.0,
1022,12/18/2016,2016,NYG,17,6,DET,NYG,NYG,1,-4.0,42.5,MetLife Stadium,Outdoor,48.0,4.0,
1023,12/18/2016,2016,LAC,16,19,LVR,LVR,LVR,0,-2.5,49.5,Qualcomm Stadium,Outdoor,60.0,2.0,
1024,12/19/2016,2016,WAS,15,26,CAR,WAS,CAR,0,-7.0,50.5,FedEx Field,Outdoor,30.0,3.0,
1025,12/22/2016,2016,PHI,24,19,NYG,PHI,PHI,1,-1.5,42.5,Lincoln Financial Field,Outdoor,41.0,8.0,
1026,12/24/2016,2016,BUF,31,34,MIA,BUF,MIA,0,-4.5,44.5,New Era Field,Outdoor,35.0,7.0,
1027,12/24/2016,2016,CAR,16,33,ATL,ATL,ATL,0,-3.0,49.0,Bank of America Stadium,Outdoor,52.0,4.0,
1028,12/24/2016,2016,CHI,21,41,WAS,WAS,WAS,0,-3.0,49.0,Soldier Field,Outdoor,35.0,1.0,
1029,12/24/2016,2016,CLE,20,17,LAC,LAC,CLE,1,-4.5,45.0,FirstEnergy Stadium,Outdoor,37.0,10.0,
1030,12/24/2016,2016,GB,38,25,MIN,GB,GB,1,-6.0,44.5,Lambeau Field,Outdoor,35.0,4.0,
1031,12/24/2016,2016,HOU,12,10,CIN,HOU,HOU,1,-3.0,41.5,Reliant Stadium,Indoor,72.0,8.0,
1032,12/24/2016,2016,JAX,38,17,TEN,TEN,JAX,1,-4.0,44.0,EverBank Field,Outdoor,65.0,2.0,
1033,12/24/2016,2016,LAR,21,22,SF,LAR,SF,0,-6.0,39.5,Los Angeles Memorial Coliseum,Outdoor,55.0,7.0,
1034,12/24/2016,2016,NE,41,3,NYJ,NE,NE,1,-17.0,45.0,Gillette Stadium,Outdoor,40.0,4.0,
1035,12/24/2016,2016,NO,31,24,TB,NO,NO,1,-3.0,53.0,Louisiana Superdome,Indoor,72.0,0.0,
1036,12/24/2016,2016,LVR,33,25,IND,LVR,LVR,1,-3.5,52.0,Oakland Coliseum,Outdoor,48.0,5.0,
1037,12/24/2016,2016,SEA,31,34,ARI,SEA,ARI,0,-9.0,43.5,CenturyLink Field,Outdoor,39.0,2.0,
1038,12/25/2016,2016,KC,33,10,DEN,KC,KC,1,-3.5,38.0,Arrowhead Stadium,Outdoor,60.0,11.0,
1039,12/25/2016,2016,PIT,31,27,BAL,PIT,PIT,1,-5.5,46.5,Heinz Field,Outdoor,39.0,4.0,
1040,12/26/2016,2016,DAL,42,21,DET,DAL,DAL,1,-6.5,46.5,Cowboys Stadium,Outdoor,65.0,0.0,
1041,1/1/2017,2016,ATL,38,32,NO,ATL,ATL,1,-7.5,58.5,Georgia Dome,Indoor,72.0,0.0,
1042,1/1/2017,2016,CIN,27,10,BAL,BAL,CIN,1,-2.5,40.5,Paul Brown Stadium,Outdoor,38.0,1.0,
1043,1/1/2017,2016,DEN,24,6,LVR,DEN,DEN,1,-1.0,40.0,Sports Authority Field at Mile High,Outdoor,48.0,3.0,
1044,1/1/2017,2016,DET,24,31,GB,GB,GB,0,-3.5,50.0,Ford Field,Indoor,72.0,0.0,
1045,1/1/2017,2016,IND,24,20,JAX,IND,IND,1,-5.5,48.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1046,1/1/2017,2016,LAR,6,44,ARI,ARI,ARI,0,-7.0,39.0,Los Angeles Memorial Coliseum,Outdoor,56.0,1.0,
1047,1/1/2017,2016,MIA,14,35,NE,NE,NE,0,-7.5,47.0,Sun Life Stadium,Outdoor,80.0,10.0,
1048,1/1/2017,2016,MIN,38,10,CHI,MIN,MIN,1,-6.0,44.0,U.S. Bank Stadium,Indoor,72.0,0.0,
1049,1/1/2017,2016,NYJ,30,10,BUF,BUF,NYJ,1,-3.5,43.0,MetLife Stadium,Outdoor,45.0,8.0,
1050,1/1/2017,2016,PHI,27,13,DAL,PHI,PHI,1,-6.5,44.0,Lincoln Financial Field,Outdoor,48.0,6.0,
1051,1/1/2017,2016,PIT,27,24,CLE,PIT,PIT,1,-3.0,41.5,Heinz Field,Outdoor,38.0,1.0,
1052,1/1/2017,2016,LAC,27,37,KC,KC,KC,0,-5.5,45.0,Qualcomm Stadium,Outdoor,56.0,4.0,
1053,1/1/2017,2016,SF,23,25,SEA,SEA,SEA,0,-11.5,45.0,Levi's Stadium,Outdoor,52.0,6.0,
1054,1/1/2017,2016,TB,17,16,CAR,TB,TB,1,-3.0,44.5,Raymond James Stadium,Outdoor,76.0,7.0,
1055,1/1/2017,2016,TEN,24,17,HOU,TEN,TEN,1,-3.0,41.5,Nissan Stadium,Outdoor,49.0,2.0,
